xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[39]/td[6],43,182,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[40]/td[1]/p,6.4,183,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[40]/td[3],ESPP,184,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[40]/td[6],45,185,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[41]/td[1]/p,6.5,186,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[41]/td[3],Indemnification of Officers and Directors,187,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[41]/td[6],46,188,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[1]/p,6.6,189,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[3],Stockholder Litigation,190,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[42]/td[6],48,191,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[43]/td[1]/p,6.7,192,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[43]/td[3],Additional Agreements,193,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[43]/td[6],48,194,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[44]/td[1]/p,6.8,195,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[44]/td[3],Disclosure,196,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[44]/td[6],48,197,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[45]/td[1]/p,6.9,198,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[45]/td[3],Takeover Laws,199,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[45]/td[6],49,200,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[46]/td[1]/p,6.10,201,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[46]/td[3],Section 16 Matters,202,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[46]/td[6],49,203,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[47]/td[1]/p,6.11,204,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[47]/td[3],Rule,205,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[47]/td[3]/font,14d-10,206,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[47]/td[3],Matters,207,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/table/tbody/tr[47]/td[6],49,208,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],ii,209,/html/body/document/type/sequence/filename/description/text/center[3]/div/p[2],ii,n,3,"[0.040204765185167586, 0.49742291666666666, 0.005148652777777778, 0.00035631992778582794]",1.0,13.0,0.040204765185167586,0.49742291666666666,0.005148652777777778,0.00035631992778582794,0.040204765185167586,1.0,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[2]/td[1]/p,6.12,210,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[2]/td[3],Stock Exchange Delisting; Deregistration,211,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[2]/td[6],49,212,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[3]/td[1]/p,6.13,213,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[3]/td[3],Notification of Certain Events,214,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[3]/td[6],49,215,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[5]/td[1],Section 7,216,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[7]/td[1],CONDITIONS PRECEDENT TO THE MERGER,217,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[9]/td[1]/p,7.1,218,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[9]/td[3],No Restraints,219,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[9]/td[6],50,220,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[10]/td[1]/p,7.2,221,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[10]/td[3],Consummation of Offer,222,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[10]/td[6],50,223,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[12]/td[1],Section 8,224,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[14]/td[1],TERMINATION,225,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[16]/td[1]/p,8.1,226,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[16]/td[3],Termination,227,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[16]/td[6],50,228,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[17]/td[1]/p,8.2,229,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[17]/td[3],Effect of Termination,230,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[17]/td[6],52,231,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[18]/td[1]/p,8.3,232,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[18]/td[3],Expenses; Termination Fees,233,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[18]/td[6],52,234,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[20]/td[1],Section 9,235,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[22]/td[1],MISCELLANEOUS PROVISIONS,236,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[24]/td[1]/p,9.1,237,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[24]/td[3],Amendment,238,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[24]/td[6],53,239,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[25]/td[1]/p,9.2,240,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[25]/td[3],Waiver,241,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[25]/td[6],54,242,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[26]/td[1]/p,9.3,243,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[26]/td[3],No Survival of Representations and Warranties,244,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[26]/td[6],54,245,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[27]/td[1]/p,9.4,246,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[27]/td[3],Entire Agreement; Counterparts,247,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[27]/td[6],54,248,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[28]/td[1]/p,9.5,249,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[28]/td[3],Applicable Legal Requirements; Jurisdiction; Specific Performance; Remedies,250,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[28]/td[6],54,251,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[29]/td[1]/p,9.6,252,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[29]/td[3],Assignability,253,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[29]/td[6],56,254,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[30]/td[1]/p,9.7,255,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[30]/td[3],Transfer Tax,256,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[30]/td[6],56,257,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[31]/td[1]/p,9.8,258,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[31]/td[3],No Third-Party Beneficiaries,259,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[31]/td[6],56,260,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[32]/td[1]/p,9.9,261,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[32]/td[3],Notices,262,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[32]/td[6],56,263,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[33]/td[1]/p,9.10,264,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[33]/td[3],Severability,265,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[33]/td[6],57,266,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[34]/td[1]/p,9.11,267,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[34]/td[3],Obligation of Parent,268,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[34]/td[6],58,269,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[35]/td[1]/p,9.12,270,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[35]/td[3],Construction,271,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[1]/tbody/tr[35]/td[6],58,272,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[2]/tbody/tr[2]/td[1]/u,Exhibits,273,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[2]/tbody/tr[4]/td[1],Exhibit A,274,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[2]/tbody/tr[4]/td[3],Certain Definitions,275,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[2]/tbody/tr[6]/td[1]/u,Annexes,276,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[2]/tbody/tr[8]/td[1],Annex I,277,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[2]/tbody/tr[8]/td[3],Conditions to Offer,278,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[2]/tbody/tr[10]/td[1],Annex II,279,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/table[2]/tbody/tr[10]/td[3],Form of Certificate of Incorporation of the Surviving Corporation,280,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[4]/div/p[3],iii,281,/html/body/document/type/sequence/filename/description/text/center[4]/div/p[3],iii,n,4,"[0.05545525809440103, 0.4961375, 0.007720277777777778, 0.00035631992778582794]",1.0,14.0,0.05545525809440103,0.4961375,0.007720277777777778,0.00035631992778582794,0.05545525809440103,1.0,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[1]/b,AGREEMENT AND PLAN OF MERGER,282,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[1]/b,AGREEMENT AND PLAN OF MERGER,st,5,"[0.05646483122312754, 0.4156520833333333, 0.16869583333333332, 0.00035631992778582794]",1.0,15.0,0.05646483122312754,0.4156520833333333,0.16869583333333332,0.00035631992778582794,0.05646483122312754,1.0,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2]/b,THIS AGREEMENT AND PLAN OF MERGER,283,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2],(this “,284,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2]/u[1],Agreement,285,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2],"”) is made and entered into as of November 17, 2021, by and among: Novo Nordisk A/S, a Danish",286,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2]/i,aktieselskab,287,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2],(“,288,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2]/u[2],Parent,289,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2],"”); NNUS New Research, Inc., a Delaware corporation and a wholly owned indirect subsidiary of Parent (“",290,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2]/u[3],Purchaser,291,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2],"”); and Dicerna Pharmaceuticals, Inc., a Delaware corporation (the “",292,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2]/u[4],Company,293,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2],”). Certain capitalized terms used in this Agreement are defined in,294,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2]/u[5],Exhibit A,295,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[2],.,296,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[3]/b,RECITALS,297,/html/body/document/type/sequence/filename/description/text/center[5]/div/p[3]/b,RECITALS,st,6,"[0.0594460412856023, 0.47667638888888886, 0.04664715277777777, 0.00035631992778582794]",1.0,16.0,0.0594460412856023,0.47667638888888886,0.04664715277777777,0.00035631992778582794,0.0594460412856023,1.0,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4],"(A) Purchaser shall commence a tender offer (as it may be amended from time to time as permitted under this Agreement, the “",298,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4]/u[1],Offer,299,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4],”) to acquire all of the outstanding shares of Company Common Stock (the “,300,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4]/u[2],Shares,301,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4],"”), other than the Excluded Shares, for $38.25 per share, net to the seller in cash, without interest (such amount, or any higher amount per Share paid pursuant to the Offer, and as may be adjusted in accordance with",302,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4]/u[3],Section,303,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[5]/div/p[4]/u[5],1.1(g),304,,,,,,,,,,,,,,,
