,xpaths,text,all_nodes_ordering
243,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[6]/td[1]/div/font[1],Section 4.19,243
244,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[6]/td[1]/div/font[3],Environmental Matters,244
245,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[6]/td[2]/div/font,51,245
246,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[7]/td[1]/div/font[1],Section 4.20,246
247,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[7]/td[1]/div/font[3],Deposit Insurance,247
248,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[7]/td[2]/div/font,51,248
249,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[8]/td[1]/div/font[1],Section 4.21,249
250,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[8]/td[1]/div/font[3],Allowance for Loan and Lease Losses,250
251,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[8]/td[2]/div/font,51,251
252,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[9]/td[1]/div/font[1],Section 4.22,252
253,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[9]/td[1]/div/font[3],Intellectual Property,253
254,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[9]/td[2]/div/font,51,254
255,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[10]/td[1]/div/font[1],Section 4.23,255
256,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[10]/td[1]/div/font[3],Tangible Property and Assets,256
257,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[10]/td[2]/div/font,52,257
258,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[11]/td[1]/div/font[1],Section 4.24,258
259,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[11]/td[1]/div/font[3],Derivative Transactions,259
260,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[11]/td[2]/div/font,53,260
261,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[12]/td[1]/div/font[1],Section 4.25,261
262,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[12]/td[1]/div/font[3],Financing,262
263,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[12]/td[2]/div/font,53,263
264,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[13]/td[1]/div/font[1],Section 4.26,264
265,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[13]/td[1]/div/font[3],Stock Ownership in First Choice,265
266,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[13]/td[2]/div/font,53,266
267,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[14]/td[1]/div/font[1],Section 4.27,267
268,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[14]/td[1]/div/font[3],Enterprise Information,268
269,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[14]/td[2]/div/font,53,269
270,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[15]/td[1]/div/font[1],Section 4.28,270
271,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[15]/td[1]/div/font[3],No Other Representations and Warranties,271
272,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[15]/td[2]/div/font,53,272
273,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[16]/td/div/font[1],ARTICLE 5,273
274,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[16]/td/div/font[2],COVENANTS,274
275,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[17]/td[1]/div/font[1],Section 5.01,275
276,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[17]/td[1]/div/font[3],Covenants of First Choice,276
277,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[17]/td[2]/div/font,54,277
278,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[18]/td[1]/div/font[1],Section 5.02,278
279,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[18]/td[1]/div/font[3],Covenants of Enterprise,279
280,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[18]/td[2]/div/font,60,280
281,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[19]/td[1]/div/font[1],Section 5.03,281
282,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[19]/td[1]/div/font[3],Commercially Reasonable Efforts,282
283,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[19]/td[2]/div/font,60,283
284,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[20]/td[1]/div/font[1],Section 5.04,284
285,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[20]/td[1]/div/font[3],First Choice Shareholder Approval,285
286,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[20]/td[2]/div/font,61,286
287,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[21]/td[1]/div/font[1],Section 5.05,287
288,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[21]/td[1]/div/font[3],Enterprise Shareholder Approval,288
289,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[21]/td[2]/div/font,62,289
290,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[22]/td[1]/div/font[1],Section 5.06,290
291,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[22]/td[1]/div/font[3],Takeover Laws,291
292,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[22]/td[2]/div/font,62,292
293,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[23]/td[1]/div/font[1],Section 5.07,293
294,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[23]/td[1]/div/font[3],Registration Statement; Proxy Statement-Prospectus; Nasdaq Listing,294
295,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[23]/td[2]/div/font,62,295
296,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[24]/td[1]/div/font[1],Section 5.08,296
297,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[24]/td[1]/div/font[3],Regulatory Filings; Consents,297
298,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[24]/td[2]/div/font,64,298
299,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[25]/td[1]/div/font[1],Section 5.09,299
300,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[25]/td[1]/div/font[3],Publicity,300
301,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[25]/td[2]/div/font,65,301
302,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[26]/td[1]/div/font[1],Section 5.10,302
303,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[26]/td[1]/div/font[3],Access; Current Information,303
304,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[26]/td[2]/div/font,65,304
305,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[27]/td[1]/div/font[1],Section 5.11,305
306,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[27]/td[1]/div/font[3],No Solicitation by First Choice; Superior Proposals,306
307,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[27]/td[2]/div/font,67,307
308,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[28]/td[1]/div/font[1],Section 5.12,308
309,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[28]/td[1]/div/font[3],Indemnification,309
310,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[28]/td[2]/div/font,69,310
311,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[29]/td[1]/div/font[1],Section 5.13,311
312,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[29]/td[1]/div/font[3],Employees; Benefit Plans,312
313,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[29]/td[2]/div/font,71,313
314,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[30]/td[1]/div/font[1],Section 5.14,314
315,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[30]/td[1]/div/font[3],Exemption from Liability Under Section 16(b),315
316,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[30]/td[2]/div/font,72,316
317,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[31]/td[1]/div/font[1],Section 5.15,317
318,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[31]/td[1]/div/font[3],Notification of Certain Changes,318
319,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[31]/td[2]/div/font,73,319
320,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[32]/td[1]/div/font[1],Section 5.16,320
321,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[32]/td[1]/div/font[3],Transition; Informational Systems Conversion,321
322,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[32]/td[2]/div/font,73,322
323,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[33]/td[1]/div/font[1],Section 5.17,323
324,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[33]/td[1]/div/font[3],No Control of Other Party’s Business,324
325,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[33]/td[2]/div/font,74,325
326,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[34]/td[1]/div/font[1],Section 5.18,326
327,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[34]/td[1]/div/font[3],Environmental Matters,327
328,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[34]/td[2]/div/font,74,328
329,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[35]/td[1]/div/font[1],Section 5.19,329
330,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[35]/td[1]/div/font[3],Certain Litigation,330
331,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[35]/td[2]/div/font,76,331
332,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[36]/td[1]/div/font[1],Section 5.20,332
333,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[36]/td[1]/div/font[3],Director Matters; Board Packages,333
334,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[36]/td[2]/div/font,77,334
335,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[37]/td[1]/div/font[1],Section 5.21,335
336,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[37]/td[1]/div/font[3],Coordination,336
337,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[37]/td[2]/div/font,77,337
338,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[38]/td[1]/div/font[1],Section 5.22,338
339,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[38]/td[1]/div/font[3],Confidentiality,339
340,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[38]/td[2]/div/font,78,340
341,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[39]/td[1]/div/font[1],Section 5.23,341
342,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[39]/td[1]/div/font[3],Closing Date Share Certification,342
343,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[39]/td[2]/div/font,78,343
344,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[40]/td[1]/div/font[1],Section 5.24,344
345,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[40]/td[1]/div/font[3],First Choice Bank and EB&T Approval,345
346,/html/body/document/type/sequence/filename/description/text/div[23]/table/tbody/tr[40]/td[2]/div/font,78,346
347,/html/body/document/type/sequence/filename/description/text/div[24]/div/div/font,iii,347
348,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[2]/td[1]/div/font[1],Section 5.25,348
349,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[2]/td[1]/div/font[3],Title Insurance,349
350,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[2]/td[2]/font,79,350
351,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[3]/td/div/font[1],ARTICLE 6,351
352,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[3]/td/div/font[2],CONDITIONS TO CONSUMMATION OF THE MERGER,352
353,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[4]/td[1]/div/font[1],Section 6.01,353
354,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[4]/td[1]/div/font[3],Conditions to Obligations of the Parties to Effect the Merger,354
355,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[4]/td[2]/div/font,79,355
356,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[5]/td[1]/div/font[1],Section 6.02,356
357,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[5]/td[1]/div/font[3],Conditions to Obligations of First Choice,357
358,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[5]/td[2]/div/font,80,358
359,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[6]/td[1]/div/font[1],Section 6.03,359
360,/html/body/document/type/sequence/filename/description/text/div[26]/table/tbody/tr[6]/td[1]/div/font[3],Conditions to Obligations of Enterprise,360
