,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
97,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/i[1],Acquisitions,ssst,85,"[0.23215573179524152, 0.2784701754385965, 0.046255508771929826, 0.0003277184243298158]",1,97,0.23215573179524152,0.2784701754385965,0.046255508771929826,0.0003277184243298158,0.23215573179524152,1
98,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],(h),sssn,86,"[0.23334644207030653, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,98,0.23334644207030653,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.23334644207030653,1
99,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3]/i,Governing Documents.,ssst,87,"[0.23334644207030653, 0.2784701754385965, 0.08677052631578946, 0.0003277184243298158]",1,99,0.23334644207030653,0.2784701754385965,0.08677052631578946,0.0003277184243298158,0.23334644207030653,1
100,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4],(i),sssn,88,"[0.23419850997356403, 0.265219649122807, 0.01116778947368421, 0.0003277184243298158]",1,100,0.23419850997356403,0.265219649122807,0.01116778947368421,0.0003277184243298158,0.23419850997356403,1
101,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[4]/i,Accounting Methods.,ssst,89,"[0.23419850997356403, 0.2763873684210526, 0.07949543859649123, 0.0003277184243298158]",1,101,0.23419850997356403,0.2763873684210526,0.07949543859649123,0.0003277184243298158,0.23419850997356403,1
102,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5],(j),sssn,90,"[0.23505057787682157, 0.265219649122807, 0.01116778947368421, 0.0003277184243298158]",1,102,0.23505057787682157,0.265219649122807,0.01116778947368421,0.0003277184243298158,0.23505057787682157,1
103,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5]/i,Contracts.,ssst,91,"[0.23505057787682157, 0.2763873684210526, 0.041578947368421056, 0.0003277184243298158]",1,103,0.23505057787682157,0.2763873684210526,0.041578947368421056,0.0003277184243298158,0.23505057787682157,1
104,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[6],(k),sssn,92,"[0.23624128815188655, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,104,0.23624128815188655,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.23624128815188655,1
105,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[6]/i,Claims.,ssst,93,"[0.23624128815188655, 0.2784701754385965, 0.028854175438596488, 0.0003277184243298158]",1,105,0.23624128815188655,0.2784701754385965,0.028854175438596488,0.0003277184243298158,0.23624128815188655,1
106,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[7],(l),sssn,94,"[0.23743199842695156, 0.265219649122807, 0.00883221052631579, 0.0003277184243298158]",1,106,0.23743199842695156,0.265219649122807,0.00883221052631579,0.0003277184243298158,0.23743199842695156,1
107,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[7]/i,Adverse Actions.,ssst,95,"[0.23743199842695156, 0.2763873684210526, 0.06269740350877193, 0.0003277184243298158]",1,107,0.23743199842695156,0.2763873684210526,0.06269740350877193,0.0003277184243298158,0.23743199842695156,1
108,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8],(m),sssn,96,"[0.23896135107382405, 0.265219649122807, 0.013508771929824562, 0.0003277184243298158]",1,108,0.23896135107382405,0.265219649122807,0.013508771929824562,0.0003277184243298158,0.23896135107382405,1
109,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[8]/i,Risk Management.,ssst,97,"[0.23896135107382405, 0.2810687719298246, 0.06962168421052631, 0.0003277184243298158]",1,109,0.23896135107382405,0.2810687719298246,0.06962168421052631,0.0003277184243298158,0.23896135107382405,1
110,/html/body/document/type/sequence/filename/description/text/center[19]/div/p[10],16,n,98,"[0.2405780953005178, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,110,0.2405780953005178,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.2405780953005178,1
111,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],(n),sssn,99,"[0.24150663083611895, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,111,0.24150663083611895,0.265219649122807,0.013251087719298246,0.0003277184243298158,0.24150663083611895,1
112,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1]/i,Indebtedness.,ssst,100,"[0.24150663083611895, 0.2784701754385965, 0.05117873684210526, 0.0003277184243298158]",1,112,0.24150663083611895,0.2784701754385965,0.05117873684210526,0.0003277184243298158,0.24150663083611895,1
113,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],(o),sssn,101,"[0.242020056367569, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,113,0.242020056367569,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.242020056367569,1
114,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2]/i,Subsidiaries,ssst,102,"[0.242020056367569, 0.2784701754385965, 0.04860196491228071, 0.0003277184243298158]",2,114,0.242020056367569,0.2784701754385965,0.04860196491228071,0.0003277184243298158,0.242020056367569,2
115,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[2],.,ssst,102,"[0.242020056367569, 0.2784701754385965, 0.04860196491228071, 0.0003277184243298158]",2,115,0.242020056367569,0.2784701754385965,0.04860196491228071,0.0003277184243298158,0.242020056367569,2
116,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3],(p),sssn,103,"[0.24253348189901902, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,116,0.24253348189901902,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.24253348189901902,1
117,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[3]/i,Commitments.,ssst,104,"[0.24253348189901902, 0.2784701754385965, 0.05612940350877193, 0.0003277184243298158]",1,117,0.24253348189901902,0.2784701754385965,0.05612940350877193,0.0003277184243298158,0.24253348189901902,1
118,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4]/b[1],5.02,ssn,105,"[0.24304690743046908, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,118,0.24304690743046908,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.24304690743046908,1
119,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4]/b[2]/i,Forbearances of United,sst,106,"[0.24304690743046908, 0.2552961403508772, 0.09432561403508771, 0.0003277184243298158]",2,119,0.24304690743046908,0.2552961403508772,0.09432561403508771,0.0003277184243298158,0.24304690743046908,2
120,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[4]/b[3],.,sst,106,"[0.24304690743046908, 0.2552961403508772, 0.09432561403508771, 0.0003277184243298158]",2,120,0.24304690743046908,0.2552961403508772,0.09432561403508771,0.0003277184243298158,0.24304690743046908,2
121,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[5],(a),sssn,107,"[0.24423761770553407, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,121,0.24423761770553407,0.265219649122807,0.01038378947368421,0.0003277184243298158,0.24423761770553407,1
122,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[5]/i,Ordinary Course,ssst,108,"[0.24423761770553407, 0.2779438596491228, 0.06383775438596491, 0.0003277184243298158]",1,122,0.24423761770553407,0.2779438596491228,0.06383775438596491,0.0003277184243298158,0.24423761770553407,1
123,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6],(b),sssn,109,"[0.24576697035240655, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,123,0.24576697035240655,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.24576697035240655,1
124,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[6]/i,Dividends.,ssst,110,"[0.24576697035240655, 0.2784701754385965, 0.04026863157894737, 0.0003277184243298158]",1,124,0.24576697035240655,0.2784701754385965,0.04026863157894737,0.0003277184243298158,0.24576697035240655,1
125,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[7],(c),sssn,111,"[0.247296322999279, 0.265219649122807, 0.01272477192982456, 0.0003277184243298158]",1,125,0.247296322999279,0.265219649122807,0.01272477192982456,0.0003277184243298158,0.247296322999279,1
126,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[7]/i,Adverse Actions.,ssst,112,"[0.247296322999279, 0.2779438596491228, 0.06269740350877193, 0.0003277184243298158]",1,126,0.247296322999279,0.2779438596491228,0.06269740350877193,0.0003277184243298158,0.247296322999279,1
127,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[8],(d),sssn,113,"[0.2488256756461515, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,127,0.2488256756461515,0.265219649122807,0.013251087719298246,0.0003277184243298158,0.2488256756461515,1
128,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[8]/i,Governing Documents,ssst,114,"[0.2488256756461515, 0.2784701754385965, 0.0867761403508772, 0.0003277184243298158]",2,128,0.2488256756461515,0.2784701754385965,0.0867761403508772,0.0003277184243298158,0.2488256756461515,2
129,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[8],.,ssst,114,"[0.2488256756461515, 0.2784701754385965, 0.0867761403508772, 0.0003277184243298158]",2,129,0.2488256756461515,0.2784701754385965,0.0867761403508772,0.0003277184243298158,0.2488256756461515,2
130,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[9],(e),sssn,115,"[0.24967774354940903, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,130,0.24967774354940903,0.265219649122807,0.01038378947368421,0.0003277184243298158,0.24967774354940903,1
131,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[9]/i,Commitments.,ssst,116,"[0.24967774354940903, 0.2779438596491228, 0.05378835087719298, 0.0003277184243298158]",1,131,0.24967774354940903,0.2779438596491228,0.05378835087719298,0.0003277184243298158,0.24967774354940903,1
132,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[10]/b,ARTICLE VI,sn,117,"[0.25071551855978674, 0.4725656140350877, 0.05486294736842105, 0.0003277184243298158]",1,132,0.25071551855978674,0.4725656140350877,0.05486294736842105,0.0003277184243298158,0.25071551855978674,1
133,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[11]/b,Representations and Warranties,st,118,"[0.2514037272508794, 0.4354659649122807, 0.12906245614035086, 0.0003277184243298158]",1,133,0.2514037272508794,0.4354659649122807,0.12906245614035086,0.0003277184243298158,0.2514037272508794,1
134,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[12]/b[1],6.01,ssn,119,"[0.252091935941972, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,134,0.252091935941972,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.252091935941972,1
135,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[12]/b[2]/i,Disclosure Schedules.,sst,120,"[0.252091935941972, 0.2552961403508772, 0.08471508771929824, 0.0003277184243298158]",1,135,0.252091935941972,0.2552961403508772,0.08471508771929824,0.0003277184243298158,0.252091935941972,1
136,/html/body/document/type/sequence/filename/description/text/center[20]/div/p[14],17,n,121,"[0.2530313954250508, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,136,0.2530313954250508,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.2530313954250508,1
137,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2]/b[1],6.02,ssn,122,"[0.2573572786262044, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,137,0.2573572786262044,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.2573572786262044,1
138,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[2]/b[2]/i,Standard.,sst,123,"[0.2573572786262044, 0.2552961403508772, 0.037691859649122805, 0.0003277184243298158]",1,138,0.2573572786262044,0.2552961403508772,0.037691859649122805,0.0003277184243298158,0.2573572786262044,1
139,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3]/b[1],6.03,ssn,124,"[0.2600773415481418, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,139,0.2600773415481418,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.2600773415481418,1
140,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[3]/b[2]/i,Representations and Warranties of CBTC.,sst,125,"[0.2600773415481418, 0.2552961403508772, 0.1626098245614035, 0.0003277184243298158]",1,140,0.2600773415481418,0.2552961403508772,0.1626098245614035,0.0003277184243298158,0.2600773415481418,1
141,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[4],(a),sssn,126,"[0.26092940945139936, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,141,0.26092940945139936,0.265219649122807,0.01038378947368421,0.0003277184243298158,0.26092940945139936,1
142,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[4]/u,Organization and Standing,ssst,127,"[0.26092940945139936, 0.2779438596491228, 0.10245052631578946, 0.0003277184243298158]",2,142,0.26092940945139936,0.2779438596491228,0.10245052631578946,0.0003277184243298158,0.26092940945139936,2
143,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[4],.,ssst,127,"[0.26092940945139936, 0.2779438596491228, 0.10245052631578946, 0.0003277184243298158]",2,143,0.26092940945139936,0.2779438596491228,0.10245052631578946,0.0003277184243298158,0.26092940945139936,2
144,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5],(b),sssn,128,"[0.2621201197264644, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,144,0.2621201197264644,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.2621201197264644,1
145,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5]/u,Capitalization,ssst,129,"[0.2621201197264644, 0.2784701754385965, 0.054813614035087714, 0.0003277184243298158]",2,145,0.2621201197264644,0.2784701754385965,0.054813614035087714,0.0003277184243298158,0.2621201197264644,2
146,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[5],.,ssst,129,"[0.2621201197264644, 0.2784701754385965, 0.054813614035087714, 0.0003277184243298158]",2,146,0.2621201197264644,0.2784701754385965,0.054813614035087714,0.0003277184243298158,0.2621201197264644,2
147,/html/body/document/type/sequence/filename/description/text/center[21]/div/p[7],18,n,130,"[0.2647527910685805, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,147,0.2647527910685805,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.2647527910685805,1
148,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[2],(c),sssn,131,"[0.26754932162286166, 0.265219649122807, 0.01038378947368421, 0.0003277184243298158]",1,148,0.26754932162286166,0.265219649122807,0.01038378947368421,0.0003277184243298158,0.26754932162286166,1
149,/html/body/document/type/sequence/filename/description/text/center[22]/div/p[2]/u,Subsidiaries,ssst,132,"[0.26754932162286166, 0.2779438596491228, 0.04807564912280702, 0.0003277184243298158]",2,149,0.26754932162286166,0.2779438596491228,0.04807564912280702,0.0003277184243298158,0.26754932162286166,2
